"order_id","product_id","quantity"
"1670","3","2"
"1670","18","3"
"1670","23","2"
"1670","45","2"
"1670","98","2"
"1671","20","2"
"1671","44","2"
"1671","63","3"
"1671","70","1"
"1671","72","3"
"1672","42","2"
"1672","56","1"
"1672","84","1"
"1673","8","3"
"1673","76","1"
"1674","30","1"
"1674","44","2"
"1674","70","2"
"1674","81","3"
"1674","89","1"
"1675","8","1"
"1675","45","3"
"1675","68","1"
"1675","70","1"
"1675","73","3"
"1676","51","2"
"1676","85","3"
"1677","78","1"
"1678","24","3"
"1678","98","1"
"1679","73","2"
"1680","12","3"
"1680","22","1"
"1680","81","3"
"1680","83","3"
"1681","31","3"
"1681","39","1"
"1681","73","1"
"1681","89","3"
"1682","48","2"
"1682","51","3"
"1682","83","2"
"1683","40","3"
"1683","70","3"
"1684","8","3"
"1684","11","3"
"1684","34","2"
"1685","7","3"
"1685","68","2"
"1685","77","2"
"1685","85","1"
"1686","38","1"
"1686","39","2"
"1686","55","2"
"1686","63","3"
"1686","70","3"
"1687","24","1"
"1687","70","3"
"1688","1","1"
"1688","5","1"
"1688","55","3"
"1688","60","3"
"1688","67","1"
"1689","47","1"
"1689","63","1"
"1689","94","3"
"1690","47","2"
"1691","12","1"
"1691","87","3"
"1692","42","2"
"1692","61","3"
"1692","66","1"
"1692","76","2"
"1693","48","3"
"1693","50","2"
"1693","73","1"
"1693","74","2"
"1693","75","3"
"1694","28","2"
"1695","26","3"
"1695","55","1"
"1695","87","1"
"1696","4","1"
"1696","59","3"
"1696","63","1"
"1697","67","2"
"1697","82","1"
"1698","13","2"
"1698","21","1"
"1698","45","1"
"1698","95","2"
"1699","57","3"
"1700","54","3"
"1700","73","3"
"1700","99","3"
"1701","38","2"
"1701","84","1"
"1702","12","2"
"1702","31","1"
"1702","68","1"
"1702","74","3"
"1702","81","2"
"1703","5","2"
"1703","14","3"
"1703","51","2"
"1703","68","3"
"1704","35","1"
"1704","50","2"
"1704","64","3"
"1705","4","3"
"1705","17","3"
"1705","49","1"
"1705","57","2"
"1705","58","1"
"1706","57","1"
"1706","83","2"
"1706","86","2"
"1707","42","2"
"1707","48","1"
"1707","60","1"
"1707","62","3"
"1707","77","1"
"1708","64","2"
"1709","29","3"
"1709","38","2"
"1710","43","3"
"1710","77","3"
"1710","88","1"
"1711","35","1"
"1711","54","2"
"1711","75","2"
"1711","80","2"
"1712","15","2"
"1712","32","2"
"1712","55","1"
"1712","89","3"
"1713","52","3"
"1713","67","3"
"1713","82","3"
"1714","24","1"
"1715","35","1"
"1715","39","1"
"1715","47","1"
"1716","5","2"
"1716","12","2"
"1716","66","3"
"1716","73","1"
"1716","90","1"
"1717","56","1"
"1717","60","2"
"1717","99","3"
"1718","30","3"
"1718","69","3"
"1718","93","3"
"1719","69","3"
"1719","76","2"
"1720","8","1"
"1720","26","1"
"1720","62","3"
"1720","92","1"
"1721","4","3"
"1721","62","1"
"1721","63","2"
"1721","84","2"
"1722","12","2"
"1722","39","3"
"1723","15","1"
"1723","35","1"
"1723","62","1"
"1723","90","1"
"1724","96","2"
"1725","7","3"
"1725","36","1"
"1725","46","1"
"1725","90","3"
"1725","96","2"
"1726","27","3"
"1726","31","2"
"1726","45","3"
"1727","51","2"
"1727","76","1"
"1728","12","3"
"1728","20","3"
"1728","86","2"
"1729","89","1"
"1730","10","3"
"1730","30","1"
"1730","81","2"
"1731","17","3"
"1731","71","3"
"1732","19","3"
"1732","80","2"
"1732","87","3"
"1733","50","1"
"1734","61","3"
"1734","75","3"
"1734","94","1"
"1735","3","3"
"1735","12","2"
"1736","31","3"
"1736","72","2"
"1736","91","2"
"1737","18","2"
"1737","83","3"
"1738","25","1"
"1738","27","1"
"1738","43","1"
"1738","74","3"
"1738","85","1"
"1739","0","1"
"1739","11","3"
"1739","52","3"
"1739","73","2"
"1740","3","3"
"1741","57","1"
"1741","62","1"
"1741","99","1"
"1742","7","2"
"1742","16","2"
"1742","75","1"
"1742","82","2"
"1742","97","1"
"1743","46","2"
"1743","79","3"
"1743","82","3"
"1743","88","3"
"1744","31","1"
"1745","27","2"
"1745","72","1"
"1746","6","2"
"1746","30","2"
"1747","74","2"
"1747","79","1"
"1748","6","1"
"1748","8","3"
"1748","32","1"
"1748","66","1"
"1748","89","3"
"1749","52","3"
"1749","69","3"
"1749","78","1"
"1749","91","3"
"1750","33","3"
"1750","40","3"
"1750","60","2"
"1750","70","1"
"1750","78","3"
"1751","52","3"
"1751","71","1"
"1751","91","3"
"1752","0","1"
"1752","16","2"
"1752","75","3"
"1753","33","3"
"1753","69","3"
"1753","85","2"
"1754","31","3"
"1754","61","3"
"1754","66","2"
"1754","83","1"
"1754","91","2"
"1755","28","1"
"1755","43","1"
"1755","71","3"
"1756","15","1"
"1756","22","3"
"1756","25","2"
"1756","41","1"
"1756","72","3"
"1757","9","1"
"1757","35","1"
"1757","70","1"
"1757","73","3"
"1757","77","2"
"1758","65","3"
"1759","2","1"
"1759","21","3"
"1759","32","3"
"1760","8","1"
"1760","11","2"
"1760","36","2"
"1760","94","3"
"1760","98","3"
"1761","24","1"
"1761","75","3"
"1761","95","1"
"1762","1","1"
"1762","26","2"
"1762","49","3"
"1762","77","2"
"1762","85","3"
"1763","64","2"
"1763","89","1"
"1763","91","3"
"1763","96","3"
"1764","19","2"
"1764","52","3"
"1765","24","1"
"1766","5","1"
"1766","72","3"
"1767","64","2"
"1767","91","1"
"1768","28","2"
"1768","30","1"
"1768","41","3"
"1768","61","2"
"1768","90","1"
"1769","11","3"
"1769","14","2"
"1769","56","1"
"1770","23","3"
"1771","1","3"
"1771","41","3"
"1771","80","1"
"1771","95","1"
"1772","14","1"
"1773","33","1"
"1773","93","1"
"1774","17","1"
"1774","36","2"
"1774","37","3"
"1774","79","1"
"1775","58","3"
"1775","88","2"
"1776","12","1"
"1776","43","2"
"1776","51","3"
"1776","53","1"
"1777","17","3"
"1778","3","3"
"1778","20","3"
"1778","98","3"
"1779","76","1"
"1780","28","2"
"1780","35","2"
"1780","42","3"
"1780","84","3"
"1781","1","1"
"1781","71","3"
"1781","89","2"
"1782","32","2"
"1782","95","1"
"1783","8","3"
"1783","34","3"
"1783","39","2"
"1783","89","3"
"1783","91","3"
"1784","18","3"
"1784","33","3"
"1784","70","2"
"1784","73","3"
"1785","10","2"
"1785","23","3"
"1786","34","2"
"1786","64","1"
"1786","66","3"
"1787","24","1"
"1787","28","3"
"1787","58","2"
"1788","14","1"
"1788","18","1"
"1788","31","3"
"1788","37","3"
"1788","94","2"
"1789","42","1"
"1789","71","3"
"1789","86","1"
"1790","68","3"
"1790","94","2"
"1791","11","3"
"1791","16","3"
"1791","62","3"
"1792","1","3"
"1792","28","3"
"1792","51","1"
"1793","92","2"
"1793","94","2"
"1794","12","2"
"1794","29","1"
"1794","71","2"
"1795","35","3"
"1795","36","3"
"1795","37","3"
"1796","42","1"
"1797","7","2"
"1797","31","2"
"1797","54","2"
"1797","78","1"
"1797","92","2"
"1798","96","3"
"1799","26","2"
"1799","50","2"
"1800","13","3"
"1800","25","1"
"1800","83","2"
"1800","91","2"
"1801","71","2"
"1802","0","1"
"1802","29","2"
"1802","88","3"
"1802","92","1"
"1802","96","3"
"1803","21","1"
"1803","44","3"
"1803","80","2"
"1803","85","1"
"1803","95","1"
"1804","94","3"
"1805","48","2"
"1805","85","2"
"1805","98","2"
"1806","21","1"
"1806","36","3"
"1806","58","3"
"1806","80","2"
"1806","82","1"
"1807","3","2"
"1807","59","1"
"1807","62","3"
"1807","71","3"
"1807","99","1"
"1808","1","2"
"1808","4","3"
"1808","71","2"
"1808","76","3"
"1809","53","1"
"1810","60","2"
"1810","75","3"
"1810","86","3"
"1810","91","1"
"1811","15","1"
"1811","23","1"
"1811","50","2"
"1812","40","2"
"1812","59","2"
"1812","64","2"
"1813","42","3"
"1813","89","1"
"1814","27","1"
"1814","52","3"
"1814","78","2"
"1815","86","3"
"1816","45","2"
"1817","20","3"
"1817","28","2"
"1817","38","2"
"1817","42","2"
"1817","90","1"
"1818","66","1"
"1819","11","1"
"1819","77","2"
"1820","3","2"
"1820","96","2"
"1821","6","1"
"1821","42","1"
"1821","93","2"
"1821","94","2"
"1822","27","2"
"1822","28","1"
"1823","43","3"
"1824","13","2"
"1824","31","1"
"1824","59","3"
"1825","93","1"
"1826","20","1"
"1826","22","1"
"1826","89","1"
"1827","27","2"
"1827","30","2"
"1827","97","2"
"1828","1","2"
"1828","17","3"
"1828","26","2"
"1828","83","2"
"1828","86","2"
"1829","3","1"
"1829","35","2"
"1829","69","2"
"1829","79","2"
"1830","4","3"
"1830","53","2"
"1830","65","3"
"1830","85","3"
"1831","20","3"
"1831","43","2"
"1831","60","1"
"1831","83","2"
"1832","23","3"
"1832","33","2"
"1832","56","3"
"1832","64","3"
"1832","83","2"
"1833","17","2"
"1833","48","1"
"1833","61","2"
"1833","92","1"
"1834","47","3"
"1834","49","3"
"1834","76","3"
"1835","18","3"
"1835","61","1"
"1835","92","2"
"1836","80","2"
"1837","45","3"
"1837","48","2"
"1837","55","2"
"1837","94","2"
"1837","99","1"
"1838","30","2"
"1839","53","2"
"1839","62","1"
"1839","89","1"
"1840","48","3"
"1840","54","3"
"1840","62","3"
"1840","63","2"
"1841","6","3"
"1841","75","1"
"1841","86","1"
"1842","5","2"
"1842","21","2"
"1842","56","2"
"1843","31","1"
"1843","39","1"
"1844","4","3"
"1844","48","1"
"1844","88","2"
"1844","89","1"
"1845","6","3"
"1845","78","1"
"1845","84","3"
"1846","54","3"
"1846","92","3"
"1846","99","1"
"1847","69","1"
"1848","89","2"
"1849","31","2"
"1849","61","2"
"1849","78","1"
"1849","88","3"
"1850","39","3"
"1850","91","2"
"1851","4","1"
"1851","20","2"
"1851","77","2"
"1851","80","1"
"1851","82","1"
"1852","52","1"
"1853","0","2"
"1853","17","3"
"1853","41","3"
"1853","61","2"
"1853","81","3"
"1854","24","2"
"1854","36","2"
"1854","58","3"
"1854","61","3"
"1854","90","3"
"1855","11","1"
"1855","12","2"
"1855","15","1"
"1855","49","3"
"1855","55","2"
"1856","8","1"
"1856","38","3"
"1856","71","2"
"1856","99","3"
"1857","81","1"
"1858","24","3"
"1858","28","3"
"1858","42","3"
"1858","50","3"
"1859","17","2"
"1859","73","3"
"1860","17","3"
"1860","21","3"
"1860","68","1"
"1860","81","2"
"1861","63","3"
"1862","0","3"
"1863","23","1"
"1863","32","3"
"1863","44","2"
"1863","50","2"
"1863","75","3"
"1864","24","3"
"1865","20","1"
"1865","45","1"
"1865","59","2"
"1865","81","1"
"1866","11","3"
"1866","27","1"
"1866","40","3"
"1866","54","2"
"1866","55","2"
"1867","39","2"
"1868","10","2"
"1868","12","1"
"1868","16","3"
"1868","46","1"
"1869","35","3"
"1869","94","2"
"1870","4","1"
"1870","11","2"
"1870","15","1"
"1870","23","2"
"1871","3","1"
"1871","40","3"
"1871","48","3"
"1872","28","2"
"1872","58","1"
"1872","91","2"
"1872","97","2"
"1872","98","2"
"1873","22","1"
"1873","59","2"
"1873","86","2"
"1873","97","2"
"1874","5","3"
"1874","42","1"
"1874","58","3"
"1874","81","2"
"1875","6","3"
"1876","0","1"
"1876","5","1"
"1876","39","1"
"1876","43","2"
"1876","45","1"
"1877","24","2"
"1877","46","2"
"1877","64","3"
"1878","27","2"
"1878","68","3"
"1879","44","3"
"1880","36","2"
"1880","69","3"
"1880","79","3"
"1880","82","1"
"1880","85","3"
"1881","14","1"
"1881","46","2"
"1881","59","2"
"1882","4","2"
"1882","56","1"
"1882","73","3"
"1882","78","2"
"1882","95","2"
"1883","43","2"
"1883","57","2"
"1883","87","3"
"1884","44","2"
"1885","23","1"
"1885","30","2"
"1885","88","1"
"1885","98","2"
"1886","18","2"
"1886","31","2"
"1886","34","2"
"1886","49","3"
"1886","86","1"
"1887","22","1"
"1887","94","1"
"1888","15","2"
"1888","16","3"
"1888","32","3"
"1888","57","2"
"1888","87","3"
"1889","4","2"
"1890","7","1"
"1890","17","2"
"1890","19","1"
"1890","55","3"
"1891","32","1"
"1891","71","2"
"1891","78","2"
"1891","85","1"
"1892","26","2"
"1892","38","3"
"1892","44","3"
"1892","65","1"
"1892","82","3"
"1893","18","1"
"1893","31","2"
"1893","45","1"
"1893","83","3"
"1894","18","1"
"1894","26","1"
"1894","30","2"
"1895","61","1"
"1896","8","2"
"1896","31","3"
"1896","35","3"
"1896","45","2"
"1897","74","1"
"1898","61","1"
"1898","88","2"
"1898","99","3"
"1899","3","1"
"1899","53","3"
"1899","73","3"
"1899","89","3"
"1900","0","2"
"1900","25","2"
"1900","37","2"
"1901","1","2"
"1901","34","2"
"1901","42","3"
"1901","57","3"
"1901","65","3"
"1902","9","3"
"1902","29","1"
"1902","46","1"
"1902","47","2"
"1903","6","3"
"1903","26","1"
"1903","68","1"
"1903","73","3"
"1903","88","3"
"1904","3","3"
"1904","25","1"
"1904","66","3"
"1904","91","1"
"1904","94","1"
"1905","6","3"
"1905","13","1"
"1905","62","3"
"1905","80","3"
"1906","41","2"
"1906","52","3"
"1906","85","2"
"1907","72","3"
"1907","80","2"
"1908","2","2"
"1908","5","1"
"1908","39","3"
"1908","52","3"
"1908","82","1"
"1909","41","2"
"1909","62","3"
"1909","64","2"
"1909","93","3"
"1910","73","2"
"1911","31","1"
"1911","37","2"
"1911","60","2"
"1911","82","1"
"1911","95","2"
"1912","4","1"
"1912","27","3"
"1912","35","2"
"1913","9","2"
"1913","45","2"
"1913","48","1"
"1913","49","2"
"1914","49","2"
"1914","89","2"
"1915","22","2"
"1915","67","3"
"1915","77","2"
"1916","2","1"
"1916","4","1"
"1916","70","2"
"1916","88","2"
"1917","12","2"
"1917","25","1"
"1917","54","1"
"1917","99","1"
"1918","78","2"
"1919","14","3"
"1919","23","3"
"1919","24","1"
"1919","65","1"
"1920","80","1"
"1920","81","3"
"1921","92","1"
"1922","11","2"
"1922","16","2"
"1922","37","1"
"1922","64","2"
"1922","88","3"
"1923","25","1"
"1923","39","3"
"1923","76","1"
"1923","84","2"
"1923","90","3"
"1924","49","3"
"1925","62","1"
"1925","69","2"
"1925","78","3"
"1925","96","2"
"1926","51","2"
"1926","60","1"
"1926","70","1"
"1927","15","3"
"1927","65","3"
"1927","75","2"
"1927","77","3"
"1927","93","3"
"1928","12","1"
"1928","13","3"
"1928","17","2"
"1928","32","1"
"1929","17","1"
"1929","55","2"
"1930","60","3"
"1930","63","2"
"1930","85","3"
"1931","44","1"
"1931","87","2"
"1932","10","3"
"1932","43","1"
"1932","47","2"
"1932","52","2"
"1932","69","3"
"1933","8","1"
"1933","92","2"
"1933","95","2"
"1934","39","2"
"1935","0","2"
"1935","7","1"
"1935","61","2"
"1935","62","2"
"1935","76","1"
"1936","25","2"
"1936","92","1"
"1937","22","2"
"1937","43","1"
"1937","67","2"
"1938","70","3"
"1938","82","1"
"1938","89","2"
"1938","99","3"
"1939","30","2"
"1939","47","2"
"1939","51","1"
"1939","80","2"
"1939","99","3"
"1940","4","1"
"1940","33","3"
"1940","60","3"
"1940","82","2"
"1940","94","3"
"1941","38","2"
"1941","86","1"
"1941","91","2"
"1942","28","3"
"1942","84","1"
"1943","35","1"
"1943","50","1"
"1944","0","1"
"1944","36","2"
"1944","74","2"
"1944","87","3"
"1944","98","1"
"1945","10","1"
"1946","44","2"
"1946","47","3"
"1946","64","1"
"1947","41","2"
"1947","60","3"
"1947","66","1"
"1948","19","2"
"1948","39","3"
"1948","41","3"
"1948","62","3"
"1949","1","2"
"1949","55","2"
"1949","86","2"
"1949","90","3"
"1950","97","3"
"1951","90","3"
"1952","16","3"
"1952","33","2"
"1952","47","2"
"1952","68","1"
"1953","61","2"
"1954","49","2"
"1955","33","2"
"1955","50","2"
"1956","5","1"
"1956","24","2"
"1956","27","3"
"1956","79","3"
"1957","7","2"
"1957","61","2"
"1958","86","2"
"1959","18","2"
"1959","27","3"
"1959","69","2"
"1959","90","1"
"1960","80","2"
"1961","55","3"
"1961","64","3"
"1962","13","2"
"1962","41","1"
"1962","80","1"
"1963","0","1"
"1963","30","1"
"1963","34","3"
"1963","43","3"
"1964","4","2"
"1964","58","2"
"1964","76","3"
"1964","84","2"
"1965","31","1"
"1965","95","1"
"1966","36","3"
"1967","26","3"
"1968","21","3"
"1968","52","2"
"1968","64","1"
"1969","24","2"
"1969","35","1"
"1969","52","1"
"1969","74","3"
"1970","16","2"
"1970","45","1"
"1970","83","1"
"1971","6","3"
"1971","13","1"
"1971","60","2"
"1971","68","3"
"1971","86","1"
"1972","13","3"
"1972","30","3"
"1972","68","1"
"1972","69","1"
"1973","57","1"
"1973","75","3"
"1974","28","2"
"1974","58","1"
"1974","60","1"
"1974","84","2"
"1974","89","1"
"1975","39","2"
"1976","93","1"
"1977","3","3"
"1977","9","2"
"1977","29","2"
"1977","50","3"
"1977","83","1"
"1978","2","1"
"1978","42","3"
"1978","45","2"
"1979","33","3"
"1979","37","2"
"1980","73","1"
"1980","87","1"
"1981","13","1"
"1981","47","2"
"1981","62","1"
"1982","12","1"
"1982","37","3"
"1982","80","3"
"1982","95","1"
"1982","98","3"
"1983","42","2"
"1984","12","1"
"1984","54","3"
"1984","61","3"
"1984","84","3"
"1985","4","2"
"1985","46","2"
"1985","49","2"
"1985","52","3"
"1985","68","2"
"1986","47","2"
"1986","63","1"
"1986","97","3"
"1987","8","2"
"1987","9","2"
"1987","36","2"
"1987","39","3"
"1987","85","3"
"1988","32","1"
"1988","35","2"
"1988","57","3"
"1988","78","2"
"1988","93","2"
"1989","64","2"
"1989","82","2"
"1990","17","2"
"1990","22","3"
"1990","52","2"
"1990","88","3"
"1991","3","1"
"1991","4","3"
"1991","31","3"
"1991","32","3"
"1991","38","1"
"1992","46","3"
"1992","47","3"
"1993","17","1"
"1994","88","2"
"1994","92","3"
"1994","93","3"
"1995","11","1"
"1996","41","1"
"1996","56","3"
"1996","71","2"
"1997","10","1"
"1997","39","2"
"1997","59","2"
"1997","97","1"
"1998","23","2"
"1998","30","3"
"1998","54","2"
"1998","68","2"
"1998","73","3"
"1999","16","1"
"1999","25","3"
"2000","10","3"
"2000","17","1"
"2000","65","1"
"2001","11","1"
"2001","27","2"
"2001","72","2"
"2001","94","3"
"2002","31","3"
"2002","44","2"
"2002","85","3"
"2003","17","1"
"2003","20","1"
"2004","48","2"
"2004","76","3"
"2004","90","2"
"2005","16","1"
"2005","29","3"
"2005","34","1"
"2005","70","3"
"2006","18","3"
"2006","64","2"
"2006","78","3"
"2006","81","2"
"2006","92","1"
"2007","52","2"
"2008","2","1"
"2008","19","2"
"2008","41","1"
"2008","78","1"
"2008","97","1"
"2009","69","1"
"2010","10","2"
"2010","86","3"
"2010","91","3"
"2010","93","2"
"2011","21","3"
"2011","92","2"
"2012","0","3"
"2012","7","1"
"2012","32","2"
"2012","45","2"
"2012","53","2"
"2013","55","2"
"2014","40","1"
"2015","49","3"
"2015","63","1"
"2016","28","2"
"2016","34","3"
"2016","66","1"
"2016","96","2"
"2017","55","1"
"2017","62","2"
"2017","85","2"
"2018","36","3"
"2018","42","1"
"2018","89","2"
"2018","92","2"
"2018","98","1"
"2019","49","1"
"2019","82","1"
"2020","60","2"
"2021","9","2"
"2022","20","2"
"2022","35","2"
"2022","64","1"
"2023","3","2"
"2023","70","2"
"2023","79","3"
"2023","88","1"
"2024","31","2"
"2024","44","2"
"2024","76","2"
"2024","80","3"
"2025","41","3"
"2026","9","2"
"2026","39","2"
"2026","65","3"
"2026","88","1"
"2026","99","2"
"2027","20","1"
"2027","44","1"
"2027","68","3"
"2028","13","2"
"2028","52","2"
"2028","53","2"
"2028","69","1"
"2029","21","1"
"2029","81","2"
"2029","84","3"
"2030","31","3"
"2030","43","1"
"2030","93","3"
"2031","21","3"
"2031","42","2"
"2032","25","3"
"2032","40","1"
"2032","60","3"
"2032","74","2"
"2033","45","1"
"2033","63","2"
"2033","66","2"
"2034","39","2"
"2034","56","3"
"2034","77","1"
"2034","92","2"
"2035","66","3"
"2035","80","2"
"2035","95","3"
"2036","47","1"
"2037","57","3"
"2037","88","2"
"2038","28","2"
"2039","10","3"
"2039","41","1"
"2039","50","3"
"2039","58","3"
"2040","29","1"
"2040","77","1"
"2041","9","3"
"2041","17","2"
"2041","59","2"
"2041","90","2"
"2041","97","2"
"2042","5","3"
"2042","58","1"
"2042","85","1"
"2043","5","2"
"2043","35","1"
"2043","48","1"
"2044","15","2"
"2044","26","2"
"2044","99","1"
"2045","50","2"
"2045","67","3"
"2045","94","3"
"2045","95","3"
"2046","33","2"
"2046","43","1"
"2047","5","2"
"2047","29","1"
"2047","30","1"
"2047","49","2"
"2048","12","3"
"2048","39","2"
"2048","62","1"
"2049","0","1"
"2049","15","1"
"2049","28","2"
"2049","31","1"
"2049","85","1"
"2050","99","2"
"2051","19","3"
"2051","53","2"
"2051","63","1"
"2051","80","1"
"2052","68","1"
"2052","89","1"
"2052","94","3"
"2053","11","1"
"2053","16","1"
"2053","47","1"
"2053","55","3"
"2053","85","1"
"2054","21","2"
"2054","34","2"
"2054","52","1"
"2054","56","2"
"2054","62","1"
"2055","28","2"
"2055","37","2"
"2055","50","3"
"2055","70","3"
"2055","84","2"
"2056","2","3"
"2056","10","1"
"2056","38","1"
"2056","88","3"
"2056","98","3"
"2057","6","1"
"2057","12","1"
"2057","61","1"
"2058","41","3"
"2058","65","2"
"2058","68","1"
"2058","73","2"
"2058","77","1"
"2059","7","2"
"2059","74","3"
"2059","83","1"
"2060","47","3"
"2061","9","3"
"2062","26","1"
"2062","31","3"
"2063","12","1"
"2064","37","1"
"2064","46","3"
"2064","52","3"
"2064","59","1"
"2064","97","2"
"2065","1","3"
"2065","7","1"
"2065","17","3"
"2065","22","1"
"2065","42","3"
"2066","4","3"
"2066","20","1"
"2066","85","2"
"2067","6","3"
"2067","60","3"
"2067","67","3"
"2067","84","1"
"2067","93","1"
"2068","13","1"
"2068","47","2"
"2069","15","3"
"2069","78","1"
"2069","82","3"
"2069","93","2"
"2070","13","1"
"2070","30","2"
"2070","40","1"
"2070","74","2"
"2071","17","2"
"2071","46","2"
"2071","55","3"
"2071","74","3"
"2071","98","3"
"2072","26","3"
"2072","99","2"
"2073","83","3"
"2073","92","1"
"2074","6","3"
"2074","9","2"
"2074","23","2"
"2074","35","2"
"2075","1","3"
"2075","9","2"
"2075","46","2"
"2075","49","3"
"2075","51","1"
"2076","51","2"
"2076","59","1"
"2076","61","1"
"2076","81","3"
"2076","86","1"
"2077","67","2"
"2078","12","2"
"2078","77","3"
"2079","1","2"
"2079","29","3"
"2079","47","1"
"2079","76","3"
"2079","85","1"
"2080","7","3"
"2080","27","1"
"2080","43","2"
"2081","29","2"
"2082","19","2"
"2082","46","3"
"2082","64","3"
"2082","96","3"
"2083","13","1"
"2083","14","1"
"2083","59","2"
"2084","69","1"
"2085","1","1"
"2085","7","2"
"2085","54","2"
"2085","76","2"
"2085","87","1"
"2086","10","1"
"2086","41","1"
"2086","62","1"
"2086","96","2"
"2087","48","1"
"2087","87","3"
"2088","29","2"
"2088","46","3"
"2088","54","3"
"2088","57","2"
"2088","83","1"
"2089","5","3"
"2089","7","1"
"2089","15","3"
"2089","98","3"
"2090","10","2"
"2090","13","1"
"2090","66","3"
"2090","86","3"
"2091","36","3"
"2091","97","3"
"2092","78","1"
"2093","5","1"
"2093","21","1"
"2093","29","1"
"2093","46","2"
"2094","0","1"
"2094","9","2"
"2094","69","2"
"2094","97","1"
"2095","29","2"
"2095","47","3"
"2095","65","3"
"2096","30","1"
"2097","27","1"
"2097","30","1"
"2097","61","3"
"2097","68","2"
"2097","92","3"
"2098","64","3"
"2098","68","2"
"2098","69","1"
"2098","72","1"
"2099","78","3"
"2099","90","2"
"2100","0","2"
"2100","7","3"
"2100","47","2"
"2100","52","1"
"2100","95","2"
"2101","39","3"
"2102","48","2"
"2103","30","3"
"2103","43","1"
"2103","56","1"
"2103","73","3"
"2103","96","1"
"2104","13","3"
"2104","61","1"
"2104","64","2"
"2104","84","2"
"2104","93","3"
"2105","53","1"
"2105","59","1"
"2106","39","1"
"2106","95","3"
"2107","10","2"
"2107","41","1"
"2107","45","3"
"2107","53","1"
"2107","84","1"
"2108","79","2"
"2109","77","1"
"2110","43","1"
"2110","45","2"
"2110","47","1"
"2110","61","1"
"2111","10","2"
"2111","19","3"
"2111","45","1"
"2111","86","3"
"2112","18","3"
"2113","17","3"
"2113","27","1"
"2113","44","1"
"2114","60","1"
"2114","80","3"
"2114","94","3"
"2115","53","1"
"2115","88","2"
"2116","80","1"
"2116","82","2"
"2117","4","2"
"2118","3","2"
"2118","44","3"
"2118","70","3"
"2119","33","3"
"2119","83","1"
"2120","32","1"
"2121","10","2"
"2121","30","1"
"2121","53","3"
"2121","57","2"
"2122","40","1"
"2123","7","2"
"2123","29","2"
"2123","41","2"
"2123","98","3"
"2124","28","1"
"2125","49","3"
"2126","19","2"
"2126","42","3"
"2126","61","2"
"2126","86","3"
"2127","1","1"
"2127","89","2"
"2127","93","2"
"2128","24","1"
"2128","35","3"
"2128","43","2"
"2128","65","3"
"2128","79","2"
"2129","64","1"
"2130","77","2"
"2131","9","1"
"2131","36","3"
"2131","54","2"
"2132","54","3"
"2132","92","1"
"2133","3","2"
"2133","6","1"
"2133","12","1"
"2134","23","1"
"2134","50","2"
"2135","3","3"
"2135","5","1"
"2135","59","2"
"2135","70","3"
"2136","65","3"
"2136","86","2"
"2136","96","1"
"2137","12","1"
"2137","49","3"
"2137","81","1"
"2138","65","1"
"2138","72","1"
"2139","22","2"
"2139","34","2"
"2139","54","3"
"2139","65","3"
"2140","8","2"
"2140","73","3"
"2141","25","3"
"2141","70","2"
"2141","74","3"
"2141","91","3"
"2142","18","3"
"2142","36","2"
"2142","85","3"
"2142","99","2"
"2143","39","1"
"2143","47","3"
"2144","26","1"
"2144","27","2"
"2144","32","1"
"2145","41","3"
"2145","79","2"
"2146","60","1"
"2146","86","3"
"2146","91","1"
"2147","3","1"
"2147","6","1"
"2147","77","3"
"2147","79","1"
"2147","87","1"
"2148","13","3"
"2148","19","3"
"2148","69","1"
"2148","74","3"
"2149","8","1"
"2149","16","3"
"2149","33","1"
"2149","58","2"
"2149","95","3"
"2150","28","1"
"2150","50","3"
"2150","59","2"
"2150","62","2"
"2150","97","1"
"2151","21","2"
"2151","47","2"
"2151","63","3"
"2151","84","3"
"2152","54","3"
"2152","59","3"
"2152","63","1"
"2152","71","1"
"2152","73","3"
"2153","78","1"
"2153","93","1"
"2154","24","3"
"2154","71","3"
"2155","7","2"
"2155","22","1"
"2155","42","3"
"2155","70","3"
"2155","91","2"
"2156","2","1"
"2156","44","2"
"2156","89","3"
"2157","0","3"
"2157","6","2"
"2157","37","2"
"2157","41","3"
"2157","57","1"
"2158","67","2"
"2159","59","2"
"2159","63","3"
"2159","71","3"
"2160","10","2"
"2160","21","2"
"2160","39","2"
"2160","57","3"
"2160","98","3"
"2161","5","1"
"2161","37","1"
"2161","49","1"
"2161","76","2"
"2162","4","2"
"2162","84","1"
"2162","99","2"
"2163","50","1"
"2163","79","3"
"2163","87","1"
"2163","98","2"
"2164","21","2"
"2164","27","3"
"2165","38","1"
"2166","35","3"
"2166","49","2"
"2166","72","2"
"2166","74","1"
"2166","94","1"
"2167","78","2"
"2168","43","2"
"2169","25","1"
"2170","17","3"
"2170","60","2"
"2170","63","2"
"2170","73","2"
"2171","56","1"
"2172","96","2"
"2173","43","2"
"2174","56","1"
"2174","69","2"
"2175","31","2"
"2176","48","3"
"2177","1","3"
"2177","59","3"
"2177","62","3"
"2178","32","3"
"2178","90","1"
"2179","12","2"
"2179","28","3"
"2179","59","3"
"2180","2","2"
"2180","22","1"
"2180","72","1"
"2180","83","1"
"2180","84","1"
"2181","22","3"
"2181","24","2"
"2181","51","1"
