"segment_id","driver_id","segment_type","order_id","segment_start_time","segment_end_time"
"3623","2","STOP","1287","2024-02-04 04:37:29","2024-02-04 04:41:09"
"3624","2","DRIVE",NULL,"2024-02-04 04:30:13","2024-02-04 04:34:29"
"3625","2","STOP",NULL,"2024-02-04 04:17:04","2024-02-04 04:32:59"
"3626","2","STOP","1972","2024-02-07 04:54:18","2024-02-07 04:56:34"
"3627","2","DRIVE",NULL,"2024-02-07 04:48:20","2024-02-07 04:51:18"
"3628","2","STOP","1128","2024-02-24 21:12:02","2024-02-24 21:13:16"
"3629","2","DRIVE",NULL,"2024-02-24 20:58:44","2024-02-24 21:09:02"
"3630","1","STOP","936","2024-02-25 17:44:45","2024-02-25 17:45:42"
"3631","1","DRIVE",NULL,"2024-02-25 17:39:44","2024-02-25 17:41:45"
"3632","1","STOP","1510","2024-02-21 18:18:41","2024-02-21 18:19:43"
"3633","1","DRIVE",NULL,"2024-02-21 18:08:54","2024-02-21 18:15:41"
"3634","1","STOP",NULL,"2024-02-21 17:57:54","2024-02-21 18:11:24"
"3635","2","STOP","1189","2024-02-01 15:42:53","2024-02-01 15:44:37"
"3636","2","DRIVE",NULL,"2024-02-01 15:30:57","2024-02-01 15:39:53"
"3637","2","STOP",NULL,"2024-02-01 15:23:07","2024-02-01 15:35:22"
"3638","1","STOP","1963","2024-02-06 05:15:13","2024-02-06 05:16:27"
"3639","1","DRIVE",NULL,"2024-02-06 05:09:12","2024-02-06 05:12:13"
"3640","4","STOP","904","2024-02-03 02:33:32","2024-02-03 02:38:09"
"3641","4","DRIVE",NULL,"2024-02-03 02:20:51","2024-02-03 02:30:32"
"3642","3","STOP","1204","2024-02-23 15:32:47","2024-02-23 15:34:51"
"3643","3","DRIVE",NULL,"2024-02-23 15:24:53","2024-02-23 15:29:47"
"3644","3","STOP",NULL,"2024-02-23 15:15:13","2024-02-23 15:29:33"
"3645","4","STOP","1758","2024-02-11 19:09:13","2024-02-11 19:13:34"
"3646","4","DRIVE",NULL,"2024-02-11 19:03:39","2024-02-11 19:06:13"
"3647","1","STOP","292","2024-02-01 19:53:13","2024-02-01 19:53:13"
"3648","1","DRIVE",NULL,"2024-02-01 19:41:19","2024-02-01 19:50:13"
"3649","3","STOP","1644","2024-02-27 17:21:06","2024-02-27 17:23:22"
"3650","3","DRIVE",NULL,"2024-02-27 17:14:48","2024-02-27 17:18:06"
"3651","1","STOP","53","2024-02-22 06:50:55","2024-02-22 06:52:13"
"3652","1","DRIVE",NULL,"2024-02-22 06:36:01","2024-02-22 06:47:55"
"3653","3","STOP","1639","2024-02-18 14:01:14","2024-02-18 14:03:34"
"3654","3","DRIVE",NULL,"2024-02-18 13:50:38","2024-02-18 13:58:14"
"3655","3","STOP",NULL,"2024-02-18 13:42:07","2024-02-18 13:54:57"
"3656","2","STOP","2088","2024-02-13 20:30:53","2024-02-13 20:33:23"
"3657","2","DRIVE",NULL,"2024-02-13 20:23:56","2024-02-13 20:27:53"
"3658","2","STOP","1616","2024-02-27 07:39:32","2024-02-27 07:42:29"
"3659","2","DRIVE",NULL,"2024-02-27 07:30:49","2024-02-27 07:36:32"
"3660","3","STOP","199","2024-02-25 07:29:26","2024-02-25 07:24:53"
"3661","3","DRIVE",NULL,"2024-02-25 07:10:39","2024-02-25 07:21:53"
"3662","3","STOP","160","2024-02-26 21:05:24","2024-02-26 21:09:35"
"3663","3","DRIVE",NULL,"2024-02-26 20:55:44","2024-02-26 21:02:24"
"3664","2","STOP","708","2024-02-03 09:32:35","2024-02-03 09:35:01"
"3665","2","DRIVE",NULL,"2024-02-03 09:24:05","2024-02-03 09:29:35"
"3666","4","STOP","995","2024-02-24 17:29:11","2024-02-24 17:34:15"
"3667","4","DRIVE",NULL,"2024-02-24 17:21:49","2024-02-24 17:26:11"
"3668","4","STOP","116","2024-02-10 09:35:46","2024-02-10 09:38:03"
"3669","4","DRIVE",NULL,"2024-02-10 09:27:26","2024-02-10 09:32:46"
"3670","3","STOP","1412","2024-02-02 02:28:51","2024-02-02 02:32:10"
"3671","3","DRIVE",NULL,"2024-02-02 02:14:35","2024-02-02 02:25:51"
"3672","2","STOP","1084","2024-02-24 08:06:14","2024-02-24 08:11:04"
"3673","2","DRIVE",NULL,"2024-02-24 07:59:09","2024-02-24 08:03:14"
"3674","1","STOP","622","2024-02-24 04:48:20","2024-02-24 04:49:00"
"3675","1","DRIVE",NULL,"2024-02-24 04:34:38","2024-02-24 04:45:20"
"3676","1","STOP",NULL,"2024-02-24 04:29:31","2024-02-24 08:38:59"
"3677","4","STOP","1207","2024-02-01 07:16:14","2024-02-01 07:16:14"
"3678","4","DRIVE",NULL,"2024-02-01 07:03:26","2024-02-01 07:13:14"
"3679","4","STOP","1013","2024-02-17 03:00:26","2024-02-17 03:04:17"
"3680","4","DRIVE",NULL,"2024-02-17 02:46:23","2024-02-17 02:57:26"
"3681","3","STOP","201","2024-02-14 05:06:08","2024-02-14 05:10:26"
"3682","3","DRIVE",NULL,"2024-02-14 04:53:52","2024-02-14 05:03:08"
"3683","3","STOP",NULL,"2024-02-14 04:47:12","2024-02-14 04:57:35"
"3684","2","STOP","633","2024-02-07 21:40:29","2024-02-07 21:42:39"
"3685","2","DRIVE",NULL,"2024-02-07 21:25:51","2024-02-07 21:37:29"
"3686","4","STOP","726","2024-02-18 17:25:32","2024-02-18 17:29:09"
"3687","4","DRIVE",NULL,"2024-02-18 17:20:02","2024-02-18 17:22:32"
"3688","3","STOP","2024","2024-02-14 15:03:28","2024-02-14 15:08:50"
"3689","3","DRIVE",NULL,"2024-02-14 14:57:55","2024-02-14 15:00:28"
"3690","1","STOP","825","2024-02-11 16:10:58","2024-02-11 16:11:51"
"3691","1","DRIVE",NULL,"2024-02-11 16:02:39","2024-02-11 16:07:58"
"3692","4","STOP","1664","2024-02-01 14:31:56","2024-02-01 14:34:22"
"3693","4","DRIVE",NULL,"2024-02-01 14:19:19","2024-02-01 14:28:56"
"3694","4","STOP",NULL,"2024-02-01 14:07:50","2024-02-01 14:23:43"
"3695","1","STOP","730","2024-02-09 14:57:55","2024-02-09 14:59:16"
"3696","1","DRIVE",NULL,"2024-02-09 14:46:24","2024-02-09 14:54:55"
"3697","4","STOP","1221","2024-02-05 18:04:31","2024-02-05 18:07:52"
"3698","4","DRIVE",NULL,"2024-02-05 17:57:49","2024-02-05 18:01:31"
"3699","4","STOP",NULL,"2024-02-05 17:43:51","2024-02-05 18:00:25"
"3700","4","STOP","688","2024-02-13 21:20:52","2024-02-13 21:24:54"
"3701","4","DRIVE",NULL,"2024-02-13 21:13:47","2024-02-13 21:17:52"
"3702","4","STOP",NULL,"2024-02-13 20:59:04","2024-02-13 21:16:06"
"3703","4","STOP","1839","2024-02-16 16:56:55","2024-02-16 17:00:06"
"3704","4","DRIVE",NULL,"2024-02-16 16:44:19","2024-02-16 16:53:55"
"3705","2","STOP","861","2024-02-12 14:33:45","2024-02-12 14:35:23"
"3706","2","DRIVE",NULL,"2024-02-12 14:26:11","2024-02-12 14:30:45"
"3707","2","STOP",NULL,"2024-02-12 14:20:06","2024-02-12 14:28:29"
"3708","2","STOP","1127","2024-02-21 15:17:30","2024-02-21 15:19:26"
"3709","2","DRIVE",NULL,"2024-02-21 15:08:38","2024-02-21 15:14:30"
"3710","3","STOP","531","2024-02-23 06:09:56","2024-02-23 06:14:41"
"3711","3","DRIVE",NULL,"2024-02-23 06:00:26","2024-02-23 06:06:56"
"3712","3","STOP",NULL,"2024-02-23 05:54:32","2024-02-23 06:04:09"
"3713","1","STOP","1559","2024-02-27 09:42:08","2024-02-27 09:43:22"
"3714","1","DRIVE",NULL,"2024-02-27 09:30:46","2024-02-27 09:39:08"
"3715","2","STOP","769","2024-02-02 18:31:20","2024-02-02 18:33:21"
"3716","2","DRIVE",NULL,"2024-02-02 18:22:17","2024-02-02 18:28:20"
"3717","2","STOP",NULL,"2024-02-02 18:16:44","2024-02-02 18:25:05"
"3718","1","STOP","1615","2024-02-15 03:21:31","2024-02-15 03:23:46"
"3719","1","DRIVE",NULL,"2024-02-15 03:16:05","2024-02-15 03:18:31"
"3720","2","STOP","1414","2024-02-21 16:35:18","2024-02-21 16:36:45"
"3721","2","DRIVE",NULL,"2024-02-21 16:22:42","2024-02-21 16:32:18"
"3722","1","STOP","1753","2024-02-26 17:27:02","2024-02-26 17:27:02"
"3723","1","DRIVE",NULL,"2024-02-26 17:16:37","2024-02-26 17:24:02"
"3724","1","STOP",NULL,"2024-02-26 17:11:21","2024-02-26 17:20:24"
"3725","1","STOP","2211","2024-02-15 20:51:46","2024-02-15 20:52:42"
"3726","1","DRIVE",NULL,"2024-02-15 20:44:16","2024-02-15 20:44:16"
"3727","1","STOP",NULL,"2024-02-15 20:30:24","2024-02-15 20:46:56"
"3728","3","STOP","527","2024-02-16 03:44:47","2024-02-16 03:47:03"
"3729","3","DRIVE",NULL,"2024-02-16 03:31:36","2024-02-16 03:41:47"
"3730","4","STOP","600","2024-02-26 16:46:38","2024-02-26 16:50:41"
"3731","4","DRIVE",NULL,"2024-02-26 16:31:57","2024-02-26 16:43:38"
"3732","4","STOP","2189","2024-02-09 08:40:36","2024-02-09 08:44:13"
"3733","4","DRIVE",NULL,"2024-02-09 08:26:55","2024-02-09 08:37:36"
"3734","4","STOP","1089","2024-02-20 18:59:12","2024-02-20 19:02:33"
"3735","4","DRIVE",NULL,"2024-02-20 18:49:54","2024-02-20 18:56:12"
"3736","3","STOP","1276","2024-02-18 16:31:10","2024-02-18 16:31:10"
"3737","3","DRIVE",NULL,"2024-02-18 16:22:57","2024-02-18 16:28:10"
"3738","4","STOP","2100","2024-02-06 20:25:15","2024-02-06 20:30:06"
"3739","4","DRIVE",NULL,"2024-02-06 20:18:50","2024-02-06 20:22:15"
"3740","1","STOP","1019","2024-02-26 18:45:56","2024-02-26 18:47:17"
"3741","1","DRIVE",NULL,"2024-02-26 18:38:36","2024-02-26 18:42:56"
"3742","2","STOP","1649","2024-02-02 04:36:15","2024-02-02 04:39:03"
"3743","2","DRIVE",NULL,"2024-02-02 04:25:30","2024-02-02 04:33:15"
"3744","4","STOP","578","2024-02-20 07:29:52","2024-02-20 07:35:10"
"3745","4","DRIVE",NULL,"2024-02-20 07:19:23","2024-02-20 07:26:52"
"3746","4","STOP","547","2024-02-18 09:20:32","2024-02-18 09:26:01"
"3747","4","DRIVE",NULL,"2024-02-18 09:10:53","2024-02-18 09:17:32"
"3748","4","STOP",NULL,"2024-02-18 09:05:26","2024-02-18 09:13:49"
"3749","1","STOP","731","2024-02-02 09:11:55","2024-02-02 09:12:48"
"3750","1","DRIVE",NULL,"2024-02-02 08:59:28","2024-02-02 09:08:55"
"3751","2","STOP","855","2024-02-23 19:37:55","2024-02-23 19:39:47"
"3752","2","DRIVE",NULL,"2024-02-23 19:26:26","2024-02-23 19:34:55"
"3753","4","STOP","889","2024-02-22 18:56:37","2024-02-22 19:02:54"
"3754","4","DRIVE",NULL,"2024-02-22 18:44:49","2024-02-22 18:53:37"
"3755","3","STOP","630","2024-02-14 04:13:48","2024-02-14 04:19:18"
"3756","3","DRIVE",NULL,"2024-02-14 03:58:55","2024-02-14 04:10:48"
"3757","3","STOP","145","2024-02-23 17:20:29","2024-02-23 17:23:40"
"3758","3","DRIVE",NULL,"2024-02-23 17:09:56","2024-02-23 17:17:29"
"3759","4","STOP","1621","2024-02-25 08:46:21","2024-02-25 08:53:56"
"3760","4","DRIVE",NULL,"2024-02-25 08:38:43","2024-02-25 08:43:21"
"3761","4","STOP",NULL,"2024-02-25 08:24:07","2024-02-25 08:41:45"
"3762","2","STOP","1631","2024-02-09 07:32:37","2024-02-09 07:34:01"
"3763","2","DRIVE",NULL,"2024-02-09 07:24:58","2024-02-09 07:24:58"
"3764","2","STOP","1405","2024-02-12 15:21:35","2024-02-12 15:22:33"
"3765","2","DRIVE",NULL,"2024-02-12 15:09:25","2024-02-12 15:18:35"
"3766","2","STOP",NULL,"2024-02-12 14:58:58","2024-02-12 15:12:55"
"3767","2","STOP","1871","2024-02-06 09:09:26","2024-02-06 09:13:40"
"3768","2","DRIVE",NULL,"2024-02-06 08:56:25","2024-02-06 09:06:26"
"3769","3","STOP","2173","2024-02-01 06:17:46","2024-02-01 06:19:28"
"3770","3","DRIVE",NULL,"2024-02-01 06:03:26","2024-02-01 06:14:46"
"3771","4","STOP","2055","2024-02-09 19:04:50","2024-02-09 19:13:30"
"3772","4","DRIVE",NULL,"2024-02-09 18:58:06","2024-02-09 18:58:06"
"3773","4","STOP","586","2024-02-14 19:52:48","2024-02-14 19:55:42"
"3774","4","DRIVE",NULL,"2024-02-14 19:42:45","2024-02-14 19:49:48"
"3775","3","STOP","1401","2024-02-14 03:21:28","2024-02-14 03:25:09"
"3776","3","DRIVE",NULL,"2024-02-14 03:13:47","2024-02-14 03:18:28"
"3777","2","STOP","192","2024-02-02 09:31:53","2024-02-02 09:31:53"
"3778","2","DRIVE",NULL,"2024-02-02 09:21:06","2024-02-02 09:21:06"
"3779","2","STOP",NULL,"2024-02-02 09:07:50","2024-02-02 09:23:43"
"3780","1","STOP","1266","2024-02-07 20:33:26","2024-02-07 20:34:10"
"3781","1","DRIVE",NULL,"2024-02-07 20:25:22","2024-02-07 20:30:26"
"3782","1","STOP",NULL,"2024-02-07 20:15:43","2024-02-07 20:29:29"
"3783","3","STOP","1015","2024-02-12 14:35:46","2024-02-12 14:40:15"
"3784","3","DRIVE",NULL,"2024-02-12 14:21:33","2024-02-12 14:32:46"
"3785","3","STOP",NULL,"2024-02-12 14:14:03","2024-02-12 14:25:05"
"3786","1","STOP","6","2024-02-24 04:28:16","2024-02-24 04:28:59"
"3787","1","DRIVE",NULL,"2024-02-24 04:14:58","2024-02-24 04:14:58"
"3788","1","STOP",NULL,"2024-02-24 04:05:28","2024-02-24 04:17:19"
"3789","2","STOP","110","2024-02-11 08:56:58","2024-02-11 09:00:20"
"3790","2","DRIVE",NULL,"2024-02-11 08:44:34","2024-02-11 08:53:58"
"3791","2","STOP",NULL,"2024-02-11 08:48:32","2024-02-11 08:32:13"
"3792","2","STOP","153","2024-02-15 07:20:35","2024-02-15 07:23:05"
"3793","2","DRIVE",NULL,"2024-02-15 07:13:29","2024-02-15 07:17:35"
"3794","1","STOP","1528","2024-02-14 07:44:02","2024-02-14 07:45:18"
"3795","1","DRIVE",NULL,"2024-02-14 07:33:16","2024-02-14 07:41:02"
"3796","1","STOP","455","2024-02-01 03:46:53","2024-02-01 03:48:06"
"3797","1","DRIVE",NULL,"2024-02-01 03:32:47","2024-02-01 03:43:53"
"3798","4","STOP","494","2024-02-11 20:39:13","2024-02-11 20:47:37"
"3799","4","DRIVE",NULL,"2024-02-11 20:28:28","2024-02-11 20:36:13"
"3800","3","STOP","1667","2024-02-08 18:55:18","2024-02-08 18:59:54"
"3801","3","DRIVE",NULL,"2024-02-08 18:50:14","2024-02-08 18:52:18"
"3802","1","STOP","136","2024-02-01 06:44:49","2024-02-01 06:46:00"
"3803","1","DRIVE",NULL,"2024-02-01 06:33:45","2024-02-01 06:41:49"
"3804","2","STOP","1399","2024-02-16 02:27:11","2024-02-16 02:28:45"
"3805","2","DRIVE",NULL,"2024-02-16 02:19:54","2024-02-16 02:24:11"
"3806","1","STOP","1546","2024-02-12 02:13:45","2024-02-12 02:15:45"
"3807","1","DRIVE",NULL,"2024-02-12 01:59:15","2024-02-12 02:10:45"
"3808","4","STOP","838","2024-02-12 08:55:53","2024-02-12 09:00:44"
"3809","4","DRIVE",NULL,"2024-02-12 08:48:16","2024-02-12 08:52:53"
"3810","4","STOP",NULL,"2024-02-12 08:34:01","2024-02-12 08:53:14"
"3811","3","STOP","1334","2024-02-18 16:42:24","2024-02-18 16:44:27"
"3812","3","DRIVE",NULL,"2024-02-18 16:36:18","2024-02-18 16:39:24"
"3813","1","STOP","653","2024-02-19 16:21:04","2024-02-19 16:22:45"
"3814","1","DRIVE",NULL,"2024-02-19 16:12:30","2024-02-19 16:18:04"
"3815","1","STOP",NULL,"2024-02-19 16:00:16","2024-02-19 16:15:42"
"3816","4","STOP","1800","2024-02-11 05:43:37","2024-02-11 05:49:14"
"3817","4","DRIVE",NULL,"2024-02-11 05:29:35","2024-02-11 05:40:37"
"3818","4","STOP","922","2024-02-23 06:31:11","2024-02-23 06:33:57"
"3819","4","DRIVE",NULL,"2024-02-23 06:24:16","2024-02-23 06:28:11"
"3820","4","STOP","1096","2024-02-27 15:19:15","2024-02-27 15:21:45"
"3821","4","DRIVE",NULL,"2024-02-27 15:07:18","2024-02-27 15:16:15"
"3822","2","STOP","716","2024-02-01 18:10:24","2024-02-01 18:11:30"
"3823","2","DRIVE",NULL,"2024-02-01 18:00:32","2024-02-01 18:07:24"
"3824","4","STOP","1119","2024-02-28 19:44:09","2024-02-28 19:46:41"
"3825","4","DRIVE",NULL,"2024-02-28 19:29:47","2024-02-28 19:41:09"
"3826","3","STOP","2114","2024-02-18 16:46:48","2024-02-18 16:49:32"
"3827","3","DRIVE",NULL,"2024-02-18 16:31:55","2024-02-18 16:43:48"
"3828","3","STOP","1293","2024-02-19 06:42:37","2024-02-19 06:44:30"
"3829","3","DRIVE",NULL,"2024-02-19 06:35:02","2024-02-19 06:39:37"
"3830","3","STOP","2228","2024-02-11 05:57:09","2024-02-11 06:00:44"
"3831","3","DRIVE",NULL,"2024-02-11 05:43:23","2024-02-11 05:54:09"
"3832","3","STOP",NULL,"2024-02-11 05:33:22","2024-02-11 05:33:22"
"3833","1","STOP","248","2024-02-18 20:29:37","2024-02-18 20:30:40"
"3834","1","DRIVE",NULL,"2024-02-18 20:22:13","2024-02-18 20:26:37"
"3835","1","STOP","942","2024-02-12 08:20:49","2024-02-12 08:22:08"
"3836","1","DRIVE",NULL,"2024-02-12 08:15:39","2024-02-12 08:17:49"
"3837","3","STOP","412","2024-02-11 07:07:26","2024-02-11 07:11:09"
"3838","3","DRIVE",NULL,"2024-02-11 06:56:57","2024-02-11 07:04:26"
"3839","1","STOP","1136","2024-02-08 15:47:06","2024-02-08 15:48:10"
"3840","1","DRIVE",NULL,"2024-02-08 15:40:23","2024-02-08 15:44:06"
"3841","4","STOP","463","2024-02-15 16:56:57","2024-02-15 17:03:51"
"3842","4","DRIVE",NULL,"2024-02-15 16:44:22","2024-02-15 16:53:57"
"3843","4","STOP","228","2024-02-20 03:30:31","2024-02-20 03:35:44"
"3844","4","DRIVE",NULL,"2024-02-20 03:19:44","2024-02-20 03:27:31"
"3845","4","STOP",NULL,"2024-02-20 03:09:09","2024-02-20 03:22:12"
"3846","3","STOP","1243","2024-02-25 19:08:01","2024-02-25 19:10:27"
"3847","3","DRIVE",NULL,"2024-02-25 18:54:55","2024-02-25 19:05:01"
"3848","3","STOP",NULL,"2024-02-25 18:43:22","2024-02-25 18:58:18"
"3849","4","STOP","2001","2024-02-14 04:43:23","2024-02-14 04:51:09"
"3850","4","DRIVE",NULL,"2024-02-14 04:29:19","2024-02-14 04:40:23"
"3851","1","STOP","512","2024-02-26 03:42:47","2024-02-26 03:44:45"
"3852","1","DRIVE",NULL,"2024-02-26 03:32:51","2024-02-26 03:39:47"
"3853","1","STOP",NULL,"2024-02-26 03:26:50","2024-02-26 03:35:45"
"3854","2","STOP","1010","2024-02-09 14:13:56","2024-02-09 14:17:29"
"3855","2","DRIVE",NULL,"2024-02-09 13:59:01","2024-02-09 14:10:56"
"3856","1","STOP","361","2024-02-16 08:00:02","2024-02-16 08:02:34"
"3857","1","DRIVE",NULL,"2024-02-16 07:48:40","2024-02-16 07:57:02"
"3858","1","STOP","2076","2024-02-18 20:48:04","2024-02-18 20:49:07"
"3859","1","DRIVE",NULL,"2024-02-18 20:35:57","2024-02-18 20:45:04"
"3860","4","STOP","1167","2024-02-09 21:47:24","2024-02-09 21:49:07"
"3861","4","DRIVE",NULL,"2024-02-09 21:42:10","2024-02-09 21:44:24"
"3862","4","STOP",NULL,"2024-02-09 21:29:13","2024-02-09 21:46:00"
"3863","3","STOP","1682","2024-02-14 02:27:16","2024-02-14 02:31:06"
"3864","3","DRIVE",NULL,"2024-02-14 02:19:48","2024-02-14 02:24:16"
"3865","3","STOP","540","2024-02-03 06:23:33","2024-02-03 06:26:40"
"3866","3","DRIVE",NULL,"2024-02-03 06:15:25","2024-02-03 06:20:33"
"3867","3","STOP","2086","2024-02-16 03:58:21","2024-02-16 04:01:18"
"3868","3","DRIVE",NULL,"2024-02-16 03:48:30","2024-02-16 03:55:21"
"3869","4","STOP","1868","2024-02-13 17:00:34","2024-02-13 17:04:26"
"3870","4","DRIVE",NULL,"2024-02-13 16:50:57","2024-02-13 16:57:34"
"3871","4","STOP","256","2024-02-04 20:17:06","2024-02-04 20:17:06"
"3872","4","DRIVE",NULL,"2024-02-04 20:08:18","2024-02-04 20:14:06"
"3873","4","STOP",NULL,"2024-02-04 20:01:17","2024-02-04 20:11:13"
"3874","2","STOP","2082","2024-02-04 15:59:36","2024-02-04 15:59:36"
"3875","2","DRIVE",NULL,"2024-02-04 15:49:48","2024-02-04 15:56:36"
"3876","3","STOP","1881","2024-02-12 17:06:46","2024-02-12 17:06:46"
"3877","3","DRIVE",NULL,"2024-02-12 16:54:26","2024-02-12 17:03:46"
"3878","3","STOP",NULL,"2024-02-12 16:43:51","2024-02-12 16:43:51"
"3879","3","STOP","1050","2024-02-10 20:28:11","2024-02-10 20:31:42"
"3880","3","DRIVE",NULL,"2024-02-10 20:14:03","2024-02-10 20:25:11"
"3881","3","STOP","634","2024-02-10 05:07:06","2024-02-10 05:10:48"
"3882","3","DRIVE",NULL,"2024-02-10 04:55:27","2024-02-10 05:04:06"
"3883","3","STOP","1720","2024-02-06 09:05:13","2024-02-06 13:10:51"
"3884","3","DRIVE",NULL,"2024-02-06 08:54:32","2024-02-06 09:02:13"
"3885","3","STOP",NULL,"2024-02-06 08:46:20","2024-02-06 08:58:30"
"3886","1","STOP","1183","2024-02-20 17:14:37","2024-02-20 17:15:52"
"3887","1","DRIVE",NULL,"2024-02-20 17:01:18","2024-02-20 17:11:37"
"3888","3","STOP","1192","2024-02-02 06:52:43","2024-02-02 06:55:59"
"3889","3","DRIVE",NULL,"2024-02-02 06:43:40","2024-02-02 06:49:43"
"3890","3","STOP","1309","2024-02-01 08:05:09","2024-02-01 08:08:32"
"3891","3","DRIVE",NULL,"2024-02-01 07:53:09","2024-02-01 08:02:09"
"3892","4","STOP","780","2024-02-26 08:19:37","2024-02-26 08:23:20"
"3893","4","DRIVE",NULL,"2024-02-26 08:12:54","2024-02-26 08:12:54"
"3894","4","STOP","341","2024-02-08 03:51:26","2024-02-08 03:56:41"
"3895","4","DRIVE",NULL,"2024-02-08 03:42:49","2024-02-08 03:48:26"
"3896","1","STOP","2201","2024-02-18 08:55:16","2024-02-18 08:56:27"
"3897","1","DRIVE",NULL,"2024-02-18 08:40:55","2024-02-18 08:52:16"
"3898","3","STOP","1755","2024-02-28 03:44:08","2024-02-28 03:47:26"
"3899","3","DRIVE",NULL,"2024-02-28 03:37:04","2024-02-28 03:41:08"
"3900","4","STOP","103","2024-02-02 03:05:04","2024-02-02 03:11:25"
"3901","4","DRIVE",NULL,"2024-02-02 02:55:41","2024-02-02 03:02:04"
"3902","3","STOP","899","2024-02-27 18:28:19","2024-02-27 18:33:08"
"3903","3","DRIVE",NULL,"2024-02-27 18:17:07","2024-02-27 18:25:19"
"3904","2","STOP","1049","2024-02-04 07:00:58","2024-02-04 07:03:27"
"3905","2","DRIVE",NULL,"2024-02-04 06:55:31","2024-02-04 06:57:58"
"3906","3","STOP","1638","2024-02-13 05:49:05","2024-02-13 05:52:16"
"3907","3","DRIVE",NULL,"2024-02-13 05:35:35","2024-02-13 05:35:35"
"3908","3","STOP","2049","2024-02-02 09:08:33","2024-02-02 09:08:33"
"3909","3","DRIVE",NULL,"2024-02-02 08:57:24","2024-02-02 09:05:33"
"3910","1","STOP","1600","2024-02-02 07:20:04","2024-02-02 07:21:21"
"3911","1","DRIVE",NULL,"2024-02-02 07:12:48","2024-02-02 07:17:04"
"3912","1","STOP","687","2024-02-05 17:12:08","2024-02-05 17:12:57"
"3913","1","DRIVE",NULL,"2024-02-05 16:57:46","2024-02-05 17:09:08"
"3914","4","STOP","1021","2024-02-14 17:59:49","2024-02-14 18:05:38"
"3915","4","DRIVE",NULL,"2024-02-14 17:46:22","2024-02-14 17:56:49"
"3916","4","STOP",NULL,"2024-02-14 17:37:52","2024-02-14 17:49:55"
"3917","1","STOP","1843","2024-02-02 08:08:18","2024-02-02 08:09:23"
"3918","1","DRIVE",NULL,"2024-02-02 07:56:26","2024-02-02 08:05:18"
"3919","3","STOP","1996","2024-02-15 14:07:15","2024-02-15 14:07:15"
"3920","3","DRIVE",NULL,"2024-02-15 13:57:40","2024-02-15 14:04:15"
"3921","3","STOP","1673","2024-02-01 08:52:50","2024-02-01 08:56:07"
"3922","3","DRIVE",NULL,"2024-02-01 08:47:20","2024-02-01 08:49:50"
"3923","1","STOP","419","2024-02-23 17:10:56","2024-02-23 17:12:20"
"3924","1","DRIVE",NULL,"2024-02-23 17:04:48","2024-02-23 17:07:56"
"3925","4","STOP","2177","2024-02-13 04:11:44","2024-02-13 04:17:26"
"3926","4","DRIVE",NULL,"2024-02-13 04:05:12","2024-02-13 04:08:44"
"3927","4","STOP","359","2024-02-22 05:22:14","2024-02-22 05:28:40"
"3928","4","DRIVE",NULL,"2024-02-22 05:07:46","2024-02-22 05:19:14"
"3929","1","STOP","1372","2024-02-10 18:40:52","2024-02-10 18:41:53"
"3930","1","DRIVE",NULL,"2024-02-10 18:27:29","2024-02-10 18:37:52"
"3931","1","STOP",NULL,"2024-02-10 18:19:15","2024-02-10 18:31:59"
"3932","2","STOP","917","2024-02-26 20:24:49","2024-02-26 20:26:16"
"3933","2","DRIVE",NULL,"2024-02-26 20:19:34","2024-02-26 20:21:49"
"3934","2","STOP",NULL,"2024-02-26 20:08:15","2024-02-26 20:23:09"
"3935","2","STOP","464","2024-02-14 16:05:10","2024-02-14 16:07:04"
"3936","2","DRIVE",NULL,"2024-02-14 15:51:41","2024-02-14 16:02:10"
"3937","3","STOP","1524","2024-02-26 05:55:20","2024-02-26 05:58:22"
"3938","3","DRIVE",NULL,"2024-02-26 05:47:58","2024-02-26 05:52:20"
"3939","4","STOP","327","2024-02-10 08:18:32","2024-02-10 08:20:53"
"3940","4","DRIVE",NULL,"2024-02-10 08:04:37","2024-02-10 08:15:32"
"3941","4","STOP",NULL,"2024-02-10 07:51:21","2024-02-10 08:07:16"
"3942","3","STOP","1148","2024-02-08 21:27:15","2024-02-08 21:29:42"
"3943","3","DRIVE",NULL,"2024-02-08 21:19:40","2024-02-08 21:24:15"
"3944","1","STOP","1944","2024-02-02 20:17:04","2024-02-02 20:18:53"
"3945","1","DRIVE",NULL,"2024-02-02 20:04:14","2024-02-02 20:14:04"
"3946","1","STOP",NULL,"2024-02-02 19:51:16","2024-02-02 20:08:19"
"3947","2","STOP","171","2024-02-05 21:21:16","2024-02-05 21:23:40"
"3948","2","DRIVE",NULL,"2024-02-05 21:06:27","2024-02-05 21:18:16"
"3949","1","STOP","1193","2024-02-21 14:35:11","2024-02-21 14:37:04"
"3950","1","DRIVE",NULL,"2024-02-21 14:21:29","2024-02-21 14:32:11"
"3951","1","STOP","1234","2024-02-01 07:23:34","2024-02-01 07:25:18"
"3952","1","DRIVE",NULL,"2024-02-01 07:10:02","2024-02-01 07:20:34"
"3953","4","STOP","736","2024-02-15 09:16:32","2024-02-15 09:19:46"
"3954","4","DRIVE",NULL,"2024-02-15 09:06:43","2024-02-15 09:06:43"
"3955","2","STOP","1542","2024-02-12 19:54:06","2024-02-12 19:56:16"
